,Area Unit,ANZSOC Division,Year,Region,Victimisations
1363,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1364,Spring Creek-Grovetown.,Theft and Related Offences,2023,Marlborough Region,1
1365,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1366,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1367,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1368,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1369,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1370,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1371,Spring Creek-Grovetown.,Theft and Related Offences,2023,Marlborough Region,1
1372,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1373,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1374,Waikawa.,Theft and Related Offences,2023,Marlborough Region,1
1375,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1376,Spring Creek-Grovetown.,Theft and Related Offences,2023,Marlborough Region,1
1377,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1378,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1379,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1380,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1381,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1382,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1383,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
1384,Mayfield.,Theft and Related Offences,2023,Marlborough Region,2
1385,Mayfield.,Theft and Related Offences,2023,Marlborough Region,2
1386,Picton.,Theft and Related Offences,2023,Marlborough Region,2
1387,Springlands.,Theft and Related Offences,2023,Marlborough Region,2
1388,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,2
1389,Tuamarina.,Theft and Related Offences,2023,Marlborough Region,1
1390,Tuamarina.,Theft and Related Offences,2023,Marlborough Region,1
1391,Waikawa.,Theft and Related Offences,2023,Marlborough Region,1
1392,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
1393,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
1394,Waikawa.,Theft and Related Offences,2023,Marlborough Region,1
1395,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
1396,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1397,Wairau South.,Theft and Related Offences,2023,Marlborough Region,1
1398,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1399,Havelock.,Theft and Related Offences,2023,Marlborough Region,1
1400,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1401,Seddon.,Theft and Related Offences,2023,Marlborough Region,2
1402,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1403,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1404,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1405,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1406,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1407,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1408,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1409,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1410,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1411,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1412,Marlborough Sounds Coastal Marine.,Theft and Related Offences,2023,Marlborough Region,1
1413,Renwick.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1414,Woodbourne.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1415,Witherlea.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1416,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1417,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1418,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1419,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1420,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1421,Omaka.,"Robbery, Extortion and Related Offences",2023,Marlborough Region,2
1422,Blenheim Central.,"Robbery, Extortion and Related Offences",2023,Marlborough Region,1
1423,Springlands.,"Robbery, Extortion and Related Offences",2023,Marlborough Region,1
1424,Redwoodtown.,"Robbery, Extortion and Related Offences",2023,Marlborough Region,1
1425,Redwoodtown.,"Robbery, Extortion and Related Offences",2023,Marlborough Region,1
1426,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1427,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1428,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
1429,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1430,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1431,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1432,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1433,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1434,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1435,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1436,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1437,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1438,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1439,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1440,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1441,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
1442,Omaka.,Theft and Related Offences,2023,Marlborough Region,2
1443,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1444,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1445,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1446,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
1447,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1448,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1449,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1450,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1451,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1452,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1453,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1454,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1455,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1456,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1457,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1458,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1459,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1460,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
1461,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1462,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1463,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1464,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1465,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1466,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1467,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1468,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1469,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1470,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1471,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1472,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1473,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1474,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
1475,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1476,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1477,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1478,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1479,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1480,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1481,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1482,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1483,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1484,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1485,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1486,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1487,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1488,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1489,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1490,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1491,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1492,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1493,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
1494,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1495,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1496,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1497,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1498,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1499,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1500,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1501,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1502,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1503,Seddon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1504,Seddon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1505,Wairau South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1506,Fairhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1507,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1508,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1509,Seddon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1510,Wairau South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1511,Wairau South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1512,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1513,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1514,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1515,Riverlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1516,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1517,Fairhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1518,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1519,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1520,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1521,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1522,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1523,Ward.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1524,Seddon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,2
1525,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1526,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1527,Havelock.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1528,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1529,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,2
1530,Redwoodtown.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1531,Springlands.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1532,Mayfield.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1533,Mayfield.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1534,Wairau South.,Theft and Related Offences,2023,Marlborough Region,1
1535,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
1536,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,2
1537,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1538,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1539,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
1540,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1541,Riverlands.,Theft and Related Offences,2023,Marlborough Region,1
1542,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1543,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1544,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1545,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1546,Tuamarina.,Theft and Related Offences,2023,Marlborough Region,1
1547,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1548,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1549,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1550,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1551,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1552,Wairau South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1553,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1554,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1555,Waikawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1556,Fairhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1557,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1558,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1559,Riverlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1560,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1561,Tuamarina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1562,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1563,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1564,Tuamarina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1565,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1566,Fairhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1567,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1568,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1569,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1570,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1571,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1572,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1573,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1574,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1575,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1576,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1577,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1578,Tuamarina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1579,Ward.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1580,Havelock.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1581,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1582,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1583,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1584,Fairhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1585,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1586,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1587,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1588,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1589,Wairau South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1590,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1591,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1592,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1593,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1594,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1595,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1596,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1597,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1598,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1599,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1600,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1601,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1602,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1603,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1604,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1605,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1606,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1607,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1608,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1609,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1610,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1611,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1612,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1613,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1614,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1615,Tuamarina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1616,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1617,Riverlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1618,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1619,Tuamarina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1620,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1621,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1622,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1623,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1624,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1625,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1626,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1627,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1628,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1629,Waikawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1630,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1631,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1632,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1633,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1634,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1635,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1636,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1637,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1638,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1639,Waikawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1640,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1641,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1642,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1643,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1644,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,2
1645,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,2
1646,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,2
1647,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1648,Havelock.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1649,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1650,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1651,Picton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1652,Tuamarina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1653,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1654,Marlborough Sounds Coastal Marine.,Theft and Related Offences,2023,Marlborough Region,1
1655,Redwoodtown.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1656,Fairhall.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1657,Omaka.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1658,Tuamarina.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1659,Redwoodtown.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1660,Picton.,Sexual Assault and Related Offences,2023,Marlborough Region,1
1661,Witherlea.,Sexual Assault and Related Offences,2023,Marlborough Region,1
1662,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1663,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1664,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1665,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1666,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1667,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1668,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1669,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1670,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1671,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1672,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1673,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1674,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1675,Picton.,Theft and Related Offences,2023,Marlborough Region,1
1676,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1677,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1678,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1679,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
1680,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1681,Whitney.,"Robbery, Extortion and Related Offences",2023,Marlborough Region,1
1682,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1683,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1684,Tuamarina.,Sexual Assault and Related Offences,2023,Marlborough Region,1
1685,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,2
1686,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1687,Blenheim Central.,Sexual Assault and Related Offences,2023,Marlborough Region,1
1688,Picton.,Acts Intended to Cause Injury,2023,Marlborough Region,1
1689,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1690,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
1691,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1692,Omaka.,Theft and Related Offences,2023,Marlborough Region,2
1693,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1694,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
